Date,Domestic_Aviation,Ground_Transport,Industry,International_Aviation,Power,Residential,snp_500
2021-06-16,0.432644,5.14577,2.88509,0.134514,5.19924,1.3517,4223.7001953125
2021-06-17,0.454188,5.19632,2.76115,0.13942,4.97589,0.809864,4221.85986328125
2021-06-18,0.452488,5.21175,2.79885,0.138129,5.04383,0.222659,4166.4501953125
2021-06-21,0.411075,3.94011,2.60954,0.141368,4.70268,1.24498,4224.7900390625
2021-06-22,0.434436,4.9019,2.75569,0.13563,4.96604,2.58772,4246.43994140625
2021-06-23,0.44194,5.14577,2.50623,0.135444,4.51649,2.14905,4241.83984375
2021-06-24,0.448348,5.19632,2.40158,0.139305,4.32791,0.492753,4266.490234375
2021-06-25,0.454686,5.21175,2.58314,0.139175,4.6551,0.79402,4280.7001953125
2021-06-28,0.415199,3.94011,2.97904,0.14312,5.36855,0.665857,4290.60986328125
2021-06-29,0.435112,4.9019,3.30673,0.131575,5.95909,0.525989,4291.7998046875
2021-06-30,0.433414,5.14577,3.35825,0.136198,6.05192,0.394627,4297.5
2021-07-01,0.456902,5.09609,2.75861,0.143397,5.9801,0.938687,4319.93994140625
2021-07-02,0.452228,5.11123,2.5373,0.141949,5.50034,1.72102,4352.33984375
2021-07-06,0.407214,4.80735,2.42655,0.138323,5.26027,1.01361,4343.5400390625
2021-07-07,0.422263,5.04652,2.69431,0.135417,5.84072,1.71808,4358.1298828125
2021-07-08,0.452746,5.09609,2.68217,0.149521,5.81438,2.24696,4320.81982421875
2021-07-09,0.458853,5.11123,2.54144,0.143255,5.50931,0.737803,4369.5498046875
2021-07-12,0.419732,3.86411,2.28913,0.149811,4.96237,0.958157,4384.6298828125
2021-07-13,0.443879,4.80735,2.52165,0.140038,5.46643,1.05069,4369.2099609375
2021-07-14,0.447979,5.04652,2.47988,0.140585,5.37587,1.18132,4374.2998046875
2021-07-15,0.469564,5.09609,2.49344,0.149915,5.40527,1.4243,4360.02978515625
2021-07-16,0.462334,5.11123,2.62072,0.147278,5.68118,1.33633,4327.16015625
2021-07-19,0.415525,3.86411,2.44156,0.155701,5.29281,0.358732,4258.490234375
2021-07-20,0.450431,4.80735,2.61061,0.141884,5.65927,0.489327,4323.06005859375
2021-07-21,0.439001,5.04652,2.61979,0.144993,5.67916,0.865686,4358.68994140625
2021-07-22,0.471714,5.09609,2.56268,0.146127,5.55536,0.905485,4367.47998046875
2021-07-23,0.466311,5.11123,2.51235,0.153377,5.44625,0.635275,4411.7900390625
2021-07-26,0.422087,3.86411,2.61004,0.149595,5.65802,0.733123,4422.2998046875
2021-07-27,0.445945,4.80735,2.83857,0.135994,6.15344,0.367514,4401.4599609375
2021-07-28,0.452788,5.04652,2.86035,0.144736,6.20065,0.420836,4400.64013671875
2021-07-29,0.466639,5.09609,2.85472,0.149952,6.18844,0.615913,4419.14990234375
2021-07-30,0.471858,5.11123,2.85171,0.145572,6.18191,0.636709,4395.259765625
2021-08-02,0.40844,3.95313,2.38505,0.152537,5.10103,0.766985,4387.16015625
2021-08-03,0.42923,4.9181,2.5153,0.143311,5.37962,0.859988,4423.14990234375
2021-08-04,0.438283,5.16278,2.4777,0.143464,5.2992,0.764603,4402.66015625
2021-08-05,0.456938,5.21349,2.47272,0.154245,5.28855,0.567732,4429.10009765625
2021-08-06,0.458873,5.22898,2.50421,0.149483,5.3559,0.311652,4436.52001953125
2021-08-09,0.425292,3.95313,2.4332,0.154515,5.20403,0.81675,4432.35009765625
2021-08-10,0.441526,4.9181,2.71003,0.149249,5.79609,0.442215,4436.75
2021-08-11,0.439508,5.16278,2.7895,0.149208,5.96606,0.30556,4442.41015625
2021-08-12,0.460033,5.21349,2.79482,0.149869,5.97745,0.366654,4460.830078125
2021-08-13,0.463965,5.22898,2.86863,0.148756,6.13531,0.487051,4468.0
2021-08-16,0.421922,3.95313,2.361,0.155429,5.04961,0.451419,4479.7099609375
2021-08-17,0.428196,4.9181,2.56083,0.146503,5.47699,0.744904,4448.080078125
2021-08-18,0.420075,5.16278,2.60297,0.144214,5.56712,1.33249,4400.27001953125
2021-08-19,0.454452,5.21349,2.63677,0.15096,5.63941,1.93745,4405.7998046875
2021-08-20,0.461262,5.22898,2.64523,0.156855,5.65751,2.07084,4441.669921875
2021-08-23,0.414884,3.95313,2.32095,0.152813,4.96394,2.00909,4479.52978515625
2021-08-24,0.432595,4.9181,2.66877,0.15063,5.70785,1.63875,4486.22998046875
2021-08-25,0.427259,5.16278,2.70067,0.146024,5.77607,1.24654,4496.18994140625
2021-08-26,0.454611,5.21349,2.84092,0.156164,6.07604,0.88737,4470.0
2021-08-27,0.456366,5.22898,2.81207,0.155471,6.01434,0.998457,4509.3701171875
2021-08-30,0.414355,3.95313,2.58145,0.157437,5.52109,1.01039,4528.7900390625
2021-08-31,0.427613,4.9181,2.73957,0.147179,5.85927,1.65003,4522.68017578125
2021-09-01,0.416436,5.00258,3.16235,0.152766,5.46124,0.566805,4524.08984375
2021-09-02,0.442764,5.05172,2.88697,0.15003,4.98567,0.759003,4536.9501953125
2021-09-03,0.458266,5.06672,2.71794,0.157554,4.69376,0.873078,4535.43017578125
2021-09-07,0.394126,4.76549,2.64011,0.148492,4.55935,0.192456,4520.02978515625
2021-09-08,0.410612,5.00258,2.80593,0.143978,4.84572,0.141913,4514.06982421875
2021-09-09,0.442933,5.05172,2.92341,0.153945,5.04861,0.328447,4493.27978515625
2021-09-10,0.455967,5.06672,2.78479,0.152954,4.80921,0.498049,4458.580078125
2021-09-13,0.41154,3.83047,2.62041,0.153607,4.52534,0.554856,4468.72998046875
2021-09-14,0.409966,4.76549,2.88831,0.148874,4.98799,0.541407,4443.0498046875
2021-09-15,0.413376,5.00258,2.99138,0.141673,5.16599,0.512012,4480.7001953125
2021-09-16,0.443085,5.05172,2.87667,0.150696,4.96788,0.815898,4473.75
2021-09-17,0.452645,5.06672,2.7208,0.155846,4.69871,0.897065,4432.990234375
2021-09-20,0.418917,3.83047,2.51722,0.160101,4.34714,1.47156,4357.72998046875
2021-09-21,0.421896,4.76549,2.63997,0.145985,4.55911,1.71257,4354.18994140625
2021-09-22,0.408197,5.00258,2.60401,0.142758,4.49702,2.41163,4395.64013671875
2021-09-23,0.440493,5.05172,2.49753,0.156704,4.31313,3.63291,4448.97998046875
2021-09-24,0.4596,5.06672,2.27219,0.152998,3.92398,3.2139,4455.47998046875
2021-09-27,0.423337,3.83047,1.98805,0.159311,3.43327,1.05981,4443.10986328125
2021-09-28,0.418753,4.76549,2.38853,0.147236,4.12489,1.46358,4352.6298828125
2021-09-29,0.418433,5.00258,2.42631,0.145608,4.19013,3.43211,4359.4599609375
2021-09-30,0.447145,5.05172,2.44697,0.157358,4.22581,3.92796,4307.5400390625
2021-10-01,0.453469,5.19913,2.96957,0.158016,4.39099,0.978454,4357.0400390625
2021-10-04,0.416625,3.93057,2.84979,0.15599,4.21387,0.365023,4300.4599609375
2021-10-05,0.416726,4.89003,3.10991,0.15093,4.59851,0.45796,4345.72021484375
2021-10-06,0.416776,5.13331,2.97086,0.144569,4.39289,0.429593,4363.5498046875
2021-10-07,0.44639,5.18374,2.92271,0.156276,4.3217,0.490884,4399.759765625
2021-10-08,0.453887,5.19913,2.94963,0.156044,4.3615,0.547619,4391.33984375
2021-10-11,0.405487,3.93057,2.46599,0.161183,3.64637,0.800252,4361.18994140625
2021-10-12,0.429427,4.89003,2.73624,0.150874,4.04598,1.12017,4350.64990234375
2021-10-13,0.422387,5.13331,2.6849,0.147615,3.97006,1.23411,4363.7998046875
2021-10-14,0.453468,5.18374,2.73343,0.158419,4.04181,1.06508,4438.259765625
2021-10-15,0.459953,5.19913,2.88523,0.158278,4.26627,1.18988,4471.3701171875
2021-10-18,0.4256,3.93057,2.16581,0.157264,3.20249,2.70209,4486.4599609375
2021-10-19,0.436638,4.89003,2.25941,0.150718,3.34091,2.50554,4519.6298828125
2021-10-20,0.431836,5.13331,2.26781,0.149931,3.35332,1.50427,4536.18994140625
2021-10-21,0.453578,5.18374,2.49394,0.162283,3.68769,1.44258,4549.77978515625
2021-10-22,0.455588,5.19913,2.62575,0.156669,3.88259,2.08491,4544.89990234375
2021-10-25,0.411341,3.93057,2.266,0.159181,3.35065,2.04532,4566.47998046875
2021-10-26,0.427076,4.89003,2.53258,0.151106,3.74483,2.8506,4574.7900390625
2021-10-27,0.412561,5.13331,2.32766,0.145653,3.44182,3.05334,4551.68017578125
2021-10-28,0.438323,5.18374,2.31254,0.16301,3.41947,2.81993,4596.419921875
2021-10-29,0.447775,5.19913,2.2757,0.154542,3.36499,2.68493,4605.3798828125
2021-11-01,0.384558,3.96499,2.33287,0.158121,3.12053,1.69311,4613.669921875
2021-11-02,0.420364,4.93286,2.85016,0.151765,3.81247,2.04899,4630.64990234375
2021-11-03,0.423495,5.17827,3.03342,0.147381,4.0576,2.38088,4660.56982421875
2021-11-04,0.451424,5.22914,3.11763,0.16124,4.17025,2.47856,4680.06005859375
2021-11-05,0.455539,5.24467,3.01624,0.152798,4.03462,2.4773,4697.52978515625
2021-11-08,0.422969,3.96499,2.30008,0.161695,3.07666,1.67145,4701.7001953125
2021-11-09,0.428169,4.93286,2.58584,0.154317,3.45891,1.45831,4685.25
2021-11-10,0.422308,5.17827,2.70643,0.150375,3.62021,1.31842,4646.7099609375
2021-11-11,0.438977,5.22914,2.46219,0.167624,3.2935,1.43512,4649.27001953125
2021-11-12,0.451195,5.24467,2.48269,0.159348,3.32092,1.56099,4682.85009765625
2021-11-15,0.422206,3.96499,2.57309,0.168401,3.44184,2.35425,4682.7998046875
2021-11-16,0.430502,4.93286,2.80624,0.155248,3.75372,2.19774,4700.89990234375
2021-11-17,0.425322,5.17827,2.49623,0.152956,3.33903,1.74726,4688.669921875
2021-11-18,0.447567,5.22914,2.45907,0.170732,3.28933,1.92755,4704.5400390625
2021-11-19,0.465797,5.24467,2.68957,0.161148,3.59766,2.72254,4697.9599609375
2021-11-22,0.420756,3.96499,2.52878,0.17096,3.38258,2.47864,4682.93994140625
2021-11-23,0.461361,4.93286,3.00717,0.16126,4.02249,3.17663,4690.7001953125
2021-11-24,0.483185,5.17827,2.76627,0.154228,3.70026,2.83194,4701.4599609375
2021-11-26,0.295217,5.24467,2.42961,0.150428,3.24993,3.05156,4594.6201171875
2021-11-29,0.453246,3.96499,2.67001,0.174353,3.57149,2.90908,4655.27001953125
2021-11-30,0.466709,4.93286,2.91449,0.155531,3.89852,2.7857,4567.0
2021-12-01,0.446446,4.94118,2.75254,0.161196,3.92843,2.39634,4513.0400390625
2021-12-02,0.458754,4.98971,2.57981,0.173826,3.68191,1.74561,4577.10009765625
2021-12-03,0.459507,5.00453,2.48474,0.169435,3.54623,2.01814,4538.43017578125
2021-12-06,0.412799,3.78345,2.16077,0.172105,3.08386,2.33545,4591.669921875
2021-12-07,0.42736,4.707,2.64013,0.161707,3.76799,3.52474,4686.75
2021-12-08,0.426574,4.94118,2.99286,0.160873,4.27141,3.46858,4701.2099609375
2021-12-09,0.44956,4.98971,2.8312,0.177013,4.04069,3.14746,4667.4501953125
2021-12-10,0.457428,5.00453,2.71368,0.168886,3.87296,2.63874,4712.02001953125
2021-12-13,0.421935,3.78345,2.27025,0.17355,3.2401,3.002,4668.97021484375
2021-12-14,0.424007,4.707,2.69449,0.163798,3.84559,2.58881,4634.08984375
2021-12-15,0.422059,4.94118,2.4919,0.161419,3.55644,2.31888,4709.85009765625
2021-12-16,0.451796,4.98971,2.31263,0.174632,3.30058,1.99666,4668.669921875
2021-12-17,0.483696,5.00453,2.51464,0.176686,3.58889,2.41319,4620.64013671875
2021-12-20,0.432821,3.78345,2.62669,0.181898,3.74881,4.04501,4568.02001953125
2021-12-21,0.457998,4.707,3.03008,0.166919,4.32454,3.84968,4649.22998046875
2021-12-22,0.46966,4.94118,2.96421,0.171979,4.23053,3.5968,4696.56005859375
2021-12-23,0.466135,4.98971,2.84837,0.177953,4.0652,3.41179,4725.7900390625
2021-12-27,0.39036,3.78345,1.99663,0.174257,2.84959,2.74594,4791.18994140625
2021-12-28,0.428895,4.707,2.45198,0.164821,3.49947,2.85984,4786.35009765625
2021-12-29,0.435149,4.94118,2.5113,0.16179,3.58413,2.90608,4793.06005859375
2021-12-30,0.427406,4.98971,2.79169,0.164593,3.9843,2.82432,4778.72998046875
2021-12-31,0.402659,5.00453,2.61077,0.164183,3.7261,2.47117,4766.18017578125
2022-01-03,0.411913,3.60046,2.21907,0.168594,3.97762,3.77072,4796.56005859375
2022-01-04,0.42982,4.46132,2.46791,0.162818,4.42367,3.59415,4793.5400390625
2022-01-05,0.410257,4.6856,2.28218,0.159001,4.09075,2.98732,4700.580078125
2022-01-06,0.40626,4.72824,2.28692,0.166745,4.09925,3.42567,4696.0498046875
2022-01-07,0.396731,4.73954,2.59924,0.16067,4.65908,3.9492,4677.02978515625
2022-01-10,0.406587,3.60046,2.23691,0.163918,4.00961,3.43116,4670.2900390625
2022-01-11,0.408765,4.46132,2.74924,0.156033,4.92794,3.81864,4713.06982421875
2022-01-12,0.408822,4.6856,2.61609,0.149585,4.68927,3.04499,4726.35009765625
2022-01-13,0.433718,4.72824,2.573,0.160316,4.61204,2.61117,4659.02978515625
2022-01-14,0.446593,4.73954,2.4909,0.161206,4.46487,2.66572,4662.85009765625
2022-01-18,0.423857,4.46132,2.65374,0.154998,4.75676,3.05796,4577.10986328125
2022-01-19,0.405828,4.6856,2.45847,0.154708,4.40674,2.88748,4532.759765625
2022-01-20,0.429204,4.72824,2.37682,0.140773,4.26039,3.5407,4482.72998046875
2022-01-21,0.441931,4.73954,2.9452,0.16251,5.27921,4.29936,4397.93994140625
2022-01-24,0.405948,3.60046,2.70491,0.159287,4.84849,3.52408,4410.1298828125
2022-01-25,0.413876,4.46132,2.69859,0.152565,4.83715,3.48826,4356.4501953125
2022-01-26,0.414169,4.6856,2.80964,0.145893,5.03621,4.14109,4349.93017578125
2022-01-27,0.445055,4.72824,2.94615,0.155129,5.28091,3.88413,4326.509765625
2022-01-28,0.445315,4.73954,2.76195,0.159483,4.95072,3.56239,4431.85009765625
2022-01-31,0.405208,3.60046,2.73202,0.157564,4.89708,3.48219,4515.5498046875
2022-02-01,0.403078,4.64737,3.25059,0.14934,4.66785,3.5256,4546.5400390625
2022-02-02,0.374589,4.88101,2.88422,0.142188,4.14175,3.56066,4589.3798828125
2022-02-03,0.342487,4.92542,2.93317,0.144956,4.21203,4.06928,4477.43994140625
2022-02-04,0.34292,4.93719,3.20255,0.138229,4.59886,4.31875,4500.52978515625
2022-02-07,0.388983,3.75061,3.02622,0.148496,4.34566,3.93717,4483.8701171875
2022-02-08,0.41066,4.64737,3.29272,0.139896,4.72835,3.58834,4521.5400390625
2022-02-09,0.408189,4.88101,2.98498,0.134894,4.28644,3.06069,4587.18017578125
2022-02-10,0.430356,4.92542,2.88239,0.150891,4.13912,2.81171,4504.080078125
2022-02-11,0.443038,4.93719,2.74518,0.146687,3.94209,2.52883,4418.64013671875
2022-02-14,0.394572,3.75061,2.97608,0.150059,4.27366,4.2431,4401.669921875
2022-02-15,0.425038,4.64737,3.17317,0.144224,4.55667,3.86274,4471.06982421875
2022-02-16,0.412091,4.88101,2.74237,0.14486,3.93804,2.68145,4475.009765625
2022-02-17,0.426605,4.92542,2.37667,0.15626,3.4129,2.24415,4380.259765625
2022-02-18,0.445136,4.93719,2.61997,0.149092,3.76227,3.36643,4348.8701171875
2022-02-22,0.422728,4.64737,2.37515,0.148281,3.41071,2.50103,4304.759765625
2022-02-23,0.413302,4.88101,2.5742,0.142337,3.69655,3.25543,4225.5
2022-02-24,0.413848,4.92542,3.18419,0.155636,4.5725,4.29774,4288.7001953125
2022-02-25,0.423999,4.93719,3.4638,0.152715,4.97401,4.1883,4384.64990234375
2022-02-28,0.418103,3.75061,2.82182,0.15969,4.05214,3.17384,4373.93994140625
2022-03-01,0.431141,4.65743,3.16752,0.152022,4.0942,2.91394,4306.259765625
2022-03-02,0.429667,4.89157,3.14686,0.147574,4.06749,2.3472,4386.5400390625
2022-03-03,0.446179,4.93608,2.92648,0.15711,3.78264,2.54835,4363.490234375
2022-03-04,0.451903,4.94788,2.90757,0.162073,3.7582,3.18891,4328.8701171875
2022-03-07,0.406233,3.75873,2.36322,0.166376,3.0546,2.4739,4201.08984375
2022-03-08,0.428082,4.65743,2.90203,0.156475,3.75104,3.45543,4170.7001953125
2022-03-09,0.418844,4.89157,3.14496,0.152576,4.06504,3.68063,4277.8798828125
2022-03-10,0.43768,4.93608,3.09992,0.16133,4.00683,3.74006,4259.52001953125
2022-03-11,0.450448,4.94788,3.02008,0.162998,3.90363,3.73643,4204.31005859375
2022-03-14,0.41888,3.75873,2.77713,0.171232,3.5896,2.71965,4173.10986328125
2022-03-15,0.438135,4.65743,2.63361,0.155529,3.40409,2.00284,4262.4501953125
2022-03-16,0.431625,4.89157,2.703,0.156106,3.49378,1.67601,4357.85986328125
2022-03-17,0.442382,4.93608,2.38961,0.163513,3.08871,1.4774,4411.669921875
2022-03-18,0.446788,4.94788,2.42549,0.164,3.13508,1.59231,4463.1201171875
2022-03-21,0.411068,3.75873,2.09746,0.170319,2.71109,1.70801,4461.18017578125
2022-03-22,0.431204,4.65743,2.33127,0.156891,3.0133,1.75115,4511.60986328125
2022-03-23,0.433037,4.89157,2.31275,0.156319,2.98936,2.00899,4456.240234375
2022-03-24,0.442431,4.93608,2.51368,0.163525,3.24908,2.18379,4520.16015625
2022-03-25,0.466082,4.94788,2.72394,0.165372,3.52085,2.12442,4543.06005859375
2022-03-28,0.41552,3.75873,2.53786,0.179543,3.28033,3.2612,4575.52001953125
2022-03-29,0.439885,4.65743,2.76353,0.170761,3.57201,3.06101,4631.60009765625
2022-03-30,0.422256,4.89157,2.53767,0.168879,3.28009,2.23513,4602.4501953125
2022-03-31,0.439833,4.93608,2.47176,0.177177,3.19489,1.85755,4530.41015625
2022-04-01,0.444386,4.82028,2.85604,0.173152,3.49128,2.63609,4545.85986328125
2022-04-04,0.402133,3.66179,2.47158,0.180152,3.0213,2.39763,4582.64013671875
2022-04-05,0.42343,4.53732,2.87196,0.168939,3.51074,2.03268,4525.1201171875
2022-04-06,0.43306,4.76542,2.7435,0.16754,3.35371,1.7656,4481.14990234375
2022-04-07,0.433419,4.80879,2.67229,0.179344,3.26666,2.07674,4500.2099609375
2022-04-08,0.447647,4.82028,2.70132,0.176644,3.30214,2.43974,4488.27978515625
2022-04-11,0.411045,3.66179,2.41802,0.181226,2.95583,1.84405,4412.52978515625
2022-04-12,0.430201,4.53732,2.85294,0.17256,3.48749,1.50402,4397.4501953125
2022-04-13,0.430637,4.76542,2.65251,0.166787,3.24247,1.30967,4446.58984375
2022-04-14,0.446572,4.80879,2.8138,0.184841,3.43964,1.77602,4392.58984375
2022-04-18,0.409094,3.66179,2.69057,0.186105,3.289,2.7852,4391.68994140625
2022-04-19,0.437907,4.53732,2.9382,0.174359,3.59172,2.79091,4462.2099609375
2022-04-20,0.439703,4.76542,2.74361,0.167213,3.35384,2.31543,4459.4501953125
2022-04-21,0.447901,4.80879,2.75859,0.183435,3.37215,1.48107,4393.66015625
2022-04-22,0.453702,4.82028,2.77997,0.180818,3.39829,1.21191,4271.77978515625
2022-04-25,0.410571,3.66179,2.57005,0.185948,3.14167,1.19593,4296.1201171875
2022-04-26,0.433292,4.53732,2.86491,0.175001,3.50212,1.66375,4175.2001953125
2022-04-27,0.440291,4.76542,2.87678,0.176721,3.51663,1.96119,4183.9599609375
2022-04-28,0.450596,4.80879,2.69192,0.18196,3.29065,2.02699,4287.5
2022-04-29,0.451853,4.82028,2.68207,0.183537,3.27861,1.56965,4131.93017578125
2022-05-02,0.402757,3.73716,2.18135,0.188245,3.04041,2.81725,4155.3798828125
2022-05-03,0.432864,4.6307,2.52529,0.17716,3.5198,2.8939,4175.47998046875
2022-05-04,0.432261,4.8635,2.66941,0.17514,3.72068,2.99084,4300.169921875
2022-05-05,0.442351,4.90776,2.78765,0.183473,3.88548,2.31444,4146.8701171875
2022-05-06,0.448632,4.91949,2.75906,0.179155,3.84563,2.1963,4123.33984375
2022-05-09,0.408211,3.73716,2.23582,0.188359,3.11633,2.58034,3991.239990234375
2022-05-10,0.439526,4.6307,2.39928,0.180654,3.34417,1.83148,4001.050048828125
2022-05-11,0.432952,4.8635,2.63378,0.180144,3.67101,1.45166,3935.179931640625
2022-05-12,0.445884,4.90776,2.71958,0.186134,3.79061,0.942658,3930.080078125
2022-05-13,0.448047,4.91949,2.68502,0.186182,3.74243,0.723826,4023.889892578125
2022-05-16,0.406035,3.73716,2.68941,0.188787,3.74855,0.439018,4008.010009765625
2022-05-17,0.432379,4.6307,2.83238,0.181117,3.94783,0.918357,4088.85009765625
2022-05-18,0.438967,4.8635,2.7177,0.184913,3.78798,1.23455,3923.679931640625
2022-05-19,0.446879,4.90776,2.91417,0.19015,4.06183,0.987696,3900.7900390625
2022-05-20,0.445079,4.91949,2.89349,0.188463,4.033,1.10376,3901.360107421875
2022-05-23,0.402681,3.73716,2.69572,0.196578,3.75735,1.69546,3973.75
2022-05-24,0.433644,4.6307,2.71008,0.184495,3.77736,1.63468,3941.47998046875
2022-05-25,0.429368,4.8635,2.65258,0.18546,3.69722,1.20492,3978.72998046875
2022-05-26,0.449292,4.90776,2.57721,0.194929,3.59217,0.753151,4057.840087890625
2022-05-27,0.442182,4.91949,2.76455,0.192962,3.85329,0.553583,4158.240234375
2022-05-31,0.401463,4.6307,2.66594,0.190369,3.71584,0.534048,4132.14990234375
2022-06-01,0.427247,4.8739,2.69424,0.192401,4.53622,2.81202,4101.22998046875
2022-06-02,0.425162,4.91826,2.7406,0.194864,4.61427,2.1787,4176.81982421875
2022-06-03,0.437398,4.93001,2.65267,0.196167,4.46624,1.86245,4108.5400390625
2022-06-06,0.413962,3.74515,2.22021,0.199878,3.73811,1.53312,4121.43017578125
2022-06-07,0.447288,4.64061,2.58003,0.189975,4.34393,1.64436,4160.68017578125
2022-06-08,0.442713,4.8739,2.67343,0.194224,4.50119,1.65682,4115.77001953125
2022-06-09,0.45163,4.91826,2.67477,0.202488,4.50344,1.4252,4017.820068359375
2022-06-10,0.455673,4.93001,2.69747,0.197529,4.54167,0.762179,3900.860107421875
2022-06-13,0.419593,3.74515,2.5901,0.207179,4.36089,1.58906,3749.6298828125
2022-06-14,0.444283,4.64061,2.95101,0.19451,4.96854,1.69611,3735.47998046875
2022-06-15,0.450252,4.8739,2.96459,0.195767,4.9914,1.34585,3789.989990234375
2022-06-16,0.442332,4.91826,3.12292,0.20403,5.25798,0.757232,3666.77001953125
2022-06-17,0.444812,4.93001,3.13198,0.199951,5.27323,0.995196,3674.840087890625
2022-06-21,0.450421,4.64061,2.64982,0.195194,4.46144,0.822236,3764.7900390625
2022-06-22,0.43832,4.8739,3.07373,0.199242,5.17516,0.536135,3759.889892578125
2022-06-23,0.448995,4.91826,3.2594,0.198837,5.48778,0.615084,3795.72998046875
2022-06-24,0.454992,4.93001,3.05135,0.197421,5.13749,0.422611,3911.739990234375
2022-06-27,0.410898,3.74515,2.69848,0.205786,4.54336,0.447705,3900.110107421875
2022-06-28,0.447418,4.64061,2.92249,0.193463,4.92052,0.282201,3821.550048828125
2022-06-29,0.443672,4.8739,2.81969,0.194911,4.74745,0.483039,3818.830078125
2022-06-30,0.458703,4.91826,2.85529,0.20237,4.80737,0.542714,3785.3798828125
2022-07-01,0.447075,4.66905,2.43351,0.201651,5.04951,1.98259,3825.330078125
2022-07-05,0.393107,4.39496,2.23688,0.196322,4.6415,1.06476,3831.389892578125
2022-07-06,0.434068,4.61591,2.57447,0.193841,5.34199,0.941756,3845.080078125
2022-07-07,0.454794,4.65792,2.64664,0.206965,5.49175,1.0415,3902.6201171875
2022-07-08,0.453456,4.66905,2.65934,0.204052,5.5181,0.601492,3899.3798828125
2022-07-11,0.423129,3.54691,2.28033,0.204047,4.73166,0.449748,3854.429931640625
2022-07-12,0.446511,4.39496,2.53133,0.195094,5.25248,0.580251,3818.800048828125
2022-07-13,0.44999,4.61591,2.66902,0.199175,5.53819,0.836026,3801.780029296875
2022-07-14,0.464436,4.65792,2.68197,0.198799,5.56506,0.806468,3790.3798828125
2022-07-15,0.460042,4.66905,2.54633,0.202009,5.28359,0.755109,3863.159912109375
2022-07-18,0.415192,3.54691,2.49011,0.198797,5.16694,1.10725,3830.85009765625
2022-07-19,0.449369,4.39496,2.70795,0.19294,5.61896,0.822431,3936.68994140625
2022-07-20,0.452344,4.61591,2.74046,0.195661,5.68643,0.871026,3959.89990234375
2022-07-21,0.459057,4.65792,2.91997,0.203283,6.05889,0.92852,3998.949951171875
2022-07-22,0.465014,4.66905,2.91795,0.203141,6.05472,0.79117,3961.6298828125
2022-07-25,0.412708,3.54691,2.64158,0.203035,5.48124,1.20463,3966.840087890625
2022-07-26,0.445142,4.39496,2.72904,0.191472,5.66273,0.810006,3921.050048828125
2022-07-27,0.450779,4.61591,2.65326,0.19206,5.50548,0.90527,4023.610107421875
2022-07-28,0.459714,4.65792,2.74115,0.203333,5.68785,1.13882,4072.429931640625
2022-07-29,0.46223,4.66905,2.74652,0.201585,5.699,1.09467,4130.2900390625
2022-08-01,0.421831,3.59674,2.48887,0.202918,4.96526,0.717694,4118.6298828125
2022-08-02,0.448239,4.37079,2.74086,0.198267,5.46797,0.536796,4091.18994140625
2022-08-03,0.439059,4.50547,2.76184,0.198096,5.50984,0.658279,4155.169921875
2022-08-04,0.449871,4.58414,2.83741,0.20636,5.66059,0.729657,4151.93994140625
2022-08-05,0.440981,4.52636,2.89945,0.197544,5.78436,1.0844,4145.18994140625
2022-08-08,0.415509,3.60348,2.72465,0.204991,5.43564,0.916978,4140.06005859375
2022-08-09,0.446382,4.43434,2.97175,0.195228,5.9286,0.699835,4122.47021484375
2022-08-10,0.441252,4.58255,2.93432,0.199218,5.85393,0.570067,4210.240234375
2022-08-11,0.447757,4.68276,2.80604,0.199732,5.59801,0.474596,4207.27001953125
2022-08-12,0.46051,4.66563,2.65174,0.202183,5.29018,1.02479,4280.14990234375
2022-08-15,0.416164,3.66426,2.36606,0.205301,4.72026,0.686153,4297.14013671875
2022-08-16,0.446145,4.60623,2.54799,0.193379,5.0832,1.08965,4305.2001953125
2022-08-17,0.441654,4.79926,2.60967,0.196757,5.20626,0.862364,4274.0400390625
2022-08-18,0.450179,4.77527,2.60808,0.204436,5.20308,1.15469,4283.740234375
2022-08-19,0.455031,4.76423,2.54714,0.202527,5.08151,0.860687,4228.47998046875
2022-08-22,0.400128,3.91329,2.42086,0.206166,4.82958,0.922578,4137.990234375
2022-08-23,0.436308,4.66115,2.59767,0.195947,5.18231,0.702751,4128.72998046875
2022-08-24,0.438564,4.81532,2.65255,0.193573,5.2918,0.789964,4140.77001953125
2022-08-25,0.453484,4.85482,2.69964,0.206332,5.38574,1.14183,4199.1201171875
2022-08-26,0.453427,4.8372,2.71551,0.202948,5.41741,1.41444,4057.659912109375
2022-08-29,0.409516,3.99521,2.40745,0.207941,4.80282,1.37126,4030.610107421875
2022-08-30,0.437672,4.79345,2.71694,0.195793,5.42025,0.957836,3986.159912109375
2022-08-31,0.441136,4.9242,2.72014,0.196079,5.42665,0.883456,3955.0
2022-09-01,0.45641,4.73864,3.28206,0.201339,5.30992,0.0857074,3966.85009765625
2022-09-02,0.458491,4.73288,3.20958,0.198824,5.19265,0.164375,3924.260009765625
2022-09-06,0.403817,3.82187,2.92343,0.192029,4.7297,0.173889,3908.18994140625
2022-09-07,0.427767,4.75918,3.24643,0.191405,5.25228,0.0771769,3979.8701171875
2022-09-08,0.440823,4.83345,3.15533,0.196645,5.10489,0.107245,4006.179931640625
2022-09-09,0.448539,4.73288,2.95334,0.195387,4.77809,0.213148,4067.360107421875
